FLU GAS TEMP,STEAM PRESSURE,TURBINE SPEED,GENERATOR VOLTAGE,AIR QUALITY,HEALTHINESS,ERROR TYPE
716,2881,2992,19749,263,0,1
377,2741,3506,19652,41,0,1
705,2773,3015,17401,434,0,1
477,2723,3577,18524,187,1,0
640,1917,3031,18361,110,0,2
636,2268,3273,16996,32,0,3
494,2339,3014,19008,211,1,0
340,2869,3531,17656,296,0,1
519,2731,3457,18081,352,1,0
738,2011,3352,17291,137,0,1
507,2244,3505,19921,354,1,0
333,2826,3251,19119,37,0,1
415,2251,3403,16668,326,0,3
503,2877,3290,16920,260,0,3
413,2003,3608,17622,42,0,2
339,2329,3660,17979,344,0,1
578,2005,3506,17783,254,1,0
329,2585,3156,19957,415,0,1
539,2450,3426,17879,374,1,0
360,2154,3094,19942,361,0,1
782,2686,3582,19757,383,0,1
632,2310,3360,18000,407,0,0
768,2872,3639,16814,266,0,1
472,2884,3070,18598,346,1,0
607,2248,3648,17341,278,0,2
639,2978,3095,16969,303,0,3
346,2678,3471,17741,394,0,1
408,2842,3412,18010,336,1,0
602,2822,3504,19758,175,1,0
570,2399,3170,19757,164,1,0
787,2543,2908,16893,248,0,1
307,2342,3195,17448,308,0,1
680,2928,3320,18655,189,1,0
391,2673,3611,19379,66,0,1
639,2949,3045,16625,307,0,3
371,2439,3612,18447,297,0,1
534,1964,3428,17106,121,0,2
420,2153,3306,17943,72,1,0
594,2346,3134,17349,277,1,0
484,2086,3217,16603,269,0,3
300,2516,2873,17304,433,0,1
573,2976,2941,18991,217,0,2
506,2011,2983,16647,319,0,2
308,1979,3049,17158,164,0,1
647,1930,3333,17957,180,0,2
771,2014,3308,18727,76,0,1
347,3004,2930,18658,310,0,1
584,2660,3249,16898,401,0,3
766,2630,3141,16633,446,0,1
695,2789,3406,19712,125,1,0
786,3086,3624,17749,272,0,1
632,2846,2920,19724,152,0,2
480,2171,2991,16569,367,0,2
750,2897,3326,17123,174,0,1
414,2938,3366,18927,283,1,0
436,2452,3622,19159,165,0,2
380,2540,2906,17775,208,0,1
446,2406,3169,18672,423,0,0
705,2804,3582,17054,97,0,1
612,2687,3423,19618,162,1,0
613,2096,3654,18870,338,0,2
356,2844,3604,18484,205,0,1
364,2367,3493,17169,445,0,1
713,2846,3545,16742,164,0,1
387,2463,3132,19094,316,0,1
382,3002,3035,18178,342,0,1
343,2975,3052,19480,331,0,1
300,2797,3296,16861,325,0,1
687,2805,3424,18750,126,1,0
350,2628,3396,16906,288,0,1
507,3042,3594,17472,277,0,2
578,2017,3059,19093,343,1,0
454,2885,2855,17344,281,0,2
749,2208,2952,19615,340,0,1
742,2291,3407,16715,179,0,1
334,2509,3525,19364,161,0,1
387,1975,3429,17637,422,0,1
614,3073,2862,16737,291,0,2
564,1982,3695,17501,158,0,2
399,2904,3186,16888,384,0,1
494,2261,2951,17760,113,0,2
345,2158,3079,16740,219,0,1
548,2937,2913,17633,206,0,2
353,2573,2978,19339,250,0,1
684,2452,3650,19941,183,0,2
739,2912,3564,19833,443,0,1
535,2920,2995,19772,399,0,2
779,2657,3679,18452,135,0,1
552,2612,3043,18628,76,1,0
746,2666,3537,18789,408,0,1
344,2757,3322,19920,346,0,1
580,2270,2960,17648,169,0,2
762,2013,3039,19059,220,0,1
532,2561,3373,19964,183,1,0
524,2415,3094,18694,271,1,0
336,2260,3195,16734,395,0,1
799,1967,2950,18953,291,0,1
438,2960,3413,19000,322,1,0
641,2271,3004,18144,45,1,0
638,3087,3422,18007,380,0,2
378,3046,3677,17110,371,0,1
698,2612,3352,18433,352,1,0
461,2929,2964,17888,173,0,2
537,2750,3552,16852,444,0,3
535,2476,3275,17631,148,1,0
353,2715,2912,17433,354,0,1
642,2397,3631,18013,85,0,2
603,2673,2996,19024,367,0,2
584,2536,3553,19744,242,1,0
437,2612,3353,18285,299,1,0
419,2272,2927,16678,156,0,2
736,2959,3287,19847,322,0,1
775,2000,3215,18882,231,0,1
315,2769,3458,18911,57,0,1
674,2078,3589,18289,141,1,0
502,2370,3426,19763,310,1,0
403,2944,3299,19771,102,1,0
418,3005,3586,17373,231,0,2
340,2375,3221,19247,311,0,1
575,2841,2935,17789,294,0,2
716,2221,2899,16778,108,0,1
610,1940,3271,16922,390,0,2
315,2891,3202,19855,437,0,1
700,2912,3690,17297,184,0,2
496,3004,3567,19235,283,0,2
489,2863,3556,18752,133,1,0
756,2514,3633,19187,405,0,1
654,2137,3617,19617,126,0,2
626,2296,3275,19897,79,1,0
469,2979,2941,17546,362,0,2
617,2307,3569,18254,129,1,0
571,2349,3673,18016,156,0,2
634,2950,3670,17820,421,0,2
602,2482,3210,18042,330,1,0
589,2854,2943,18173,375,0,2
385,2843,3697,17535,375,0,1
732,2038,3370,17237,91,0,1
429,1986,3661,19661,170,0,2
602,3093,3591,18420,414,0,2
393,2354,3309,16977,53,0,1
684,2296,3586,18889,159,1,0
438,2873,2965,16912,419,0,2
712,2822,3236,19382,410,0,1
530,2401,3483,18115,315,1,0
754,2405,2924,17549,255,0,1
745,2222,2922,19589,264,0,1
680,2014,3292,19281,55,1,0
769,1939,3064,19240,168,0,1
652,2038,3132,19644,352,1,0
616,2889,3020,17250,322,1,0
591,2639,2860,17135,122,0,2
601,2502,2968,19763,280,0,2
666,2337,3461,19151,148,1,0
748,2950,3030,18270,165,0,1
459,2898,3587,17354,166,1,0
424,2279,3330,16956,125,0,3
722,2575,2904,16838,55,0,1
728,2680,3218,18323,78,0,1
603,3063,3698,18249,296,0,2
698,2158,3302,18860,147,1,0
752,2484,3117,19461,436,0,1
531,2282,3528,17760,177,1,0
700,2971,3365,16595,279,0,3
407,2175,3171,16558,444,0,3
319,3035,3185,16954,60,0,1
646,2996,2903,16797,410,0,2
690,2744,3450,18333,409,0,0
323,1976,3368,19147,369,0,1
790,2775,2906,16734,347,0,1
401,2491,2968,19975,174,0,2
465,2394,3347,18483,179,1,0
413,2251,3157,19849,203,1,0
539,1974,3068,18861,330,0,2
490,2491,3569,17026,84,1,0
720,2232,3486,17325,345,0,1
586,2923,3565,19370,243,1,0
656,2803,3676,19781,275,0,2
436,2793,3449,19482,441,0,0
516,2135,2896,18729,322,0,2
318,2150,3121,16921,84,0,1
515,2446,3017,18372,358,1,0
455,2600,3697,18604,228,0,2
602,2971,2994,17522,199,0,2
704,1993,3014,17154,339,0,1
719,2566,3385,18203,315,0,1
584,2264,3538,18850,433,0,0
418,2123,3242,16531,36,0,3
454,2571,3130,19184,201,1,0
530,3055,3396,18156,393,0,2
743,2467,3350,18464,76,0,1
671,2661,3374,18544,56,1,0
653,2057,3275,17510,198,1,0
331,2847,3519,17874,333,0,1
452,2247,3514,18023,335,1,0
377,3026,3515,19415,302,0,1
638,2694,2877,19801,335,0,2
339,1947,3155,16821,254,0,1
704,2760,3132,18018,301,0,1
438,2507,3472,18319,222,1,0
657,2689,3108,19034,326,1,0
558,2728,3521,18170,75,1,0
374,2898,3173,19770,170,0,1
479,2494,3438,18143,178,1,0
623,2234,2950,19029,390,0,2
430,2095,3642,18494,79,0,2
687,2191,3258,19002,205,1,0
411,3085,3248,17307,149,0,2
358,2720,3091,18495,436,0,1
656,2030,3380,19472,101,1,0
461,3050,3397,18860,439,0,2
419,2756,3587,19920,260,1,0
485,2105,3577,18094,196,1,0
799,2124,3317,17013,61,0,1
477,2620,3630,19927,62,0,2
735,2448,2860,17174,399,0,1
547,2929,3467,17593,407,0,0
646,2171,3426,19044,193,1,0
697,2386,3377,18503,188,1,0
674,2159,3426,19904,350,1,0
350,2371,2977,17960,428,0,1
742,2540,3264,16822,92,0,1
564,3007,3530,18543,305,0,2
488,2970,3656,18094,317,0,2
339,2309,3629,16617,357,0,1
496,3019,3131,17004,371,0,2
708,1973,3211,16701,179,0,1
627,2724,2963,19769,135,0,2
424,2654,3534,16796,103,0,3
598,2957,3622,17254,291,0,2
462,3015,3658,18408,354,0,2
439,2044,3204,19769,175,1,0
398,2009,3115,17815,374,0,1
532,2975,3160,18593,269,1,0
735,2875,3585,16762,249,0,1
374,2084,3243,16931,340,0,1
505,2446,3638,17393,294,0,2
778,2703,3355,19423,442,0,1
728,2737,3051,18336,192,0,1
619,2171,3398,17544,312,1,0
330,2483,3280,18438,203,0,1
385,2587,3221,18639,395,0,1
308,1956,2866,16554,352,0,1
334,2767,3505,18564,401,0,1
734,2625,3195,18872,110,0,1
450,2146,3614,18504,99,0,2
614,2044,3576,19775,422,0,0
542,2332,3231,18614,346,1,0
720,1919,3212,17657,318,0,1
742,2614,3635,19932,152,0,1
671,2547,3570,18446,325,1,0
663,2733,3369,17297,415,0,0
610,2119,2898,18446,102,0,2
371,3038,3190,17260,183,0,1
561,2937,3410,17413,339,1,0
630,1944,3257,19123,34,0,2
576,2180,2896,18369,350,0,2
527,3082,3403,18747,136,0,2
509,3004,3365,17215,310,0,2
562,2027,3399,18755,30,1,0
765,2076,2993,17241,45,0,1
648,2745,3235,19508,372,1,0
354,1929,3660,17852,368,0,1
445,2011,2926,16924,260,0,2
355,2051,3156,19084,387,0,1
636,3099,3017,19094,159,0,2
743,2746,3003,19937,118,0,1
585,2987,3577,19811,427,0,0
338,1939,2961,17151,165,0,1
343,2948,3501,16655,134,0,1
633,2952,3154,18132,171,1,0
702,2039,3235,17664,217,0,1
687,2796,3304,17157,441,0,0
728,2955,3231,19542,416,0,1
619,2044,2882,16746,335,0,2
625,2143,3454,18732,395,1,0
527,2584,3647,18324,79,0,2
748,2645,3436,16918,280,0,1
439,3087,3062,19670,87,0,2
410,2391,3079,17774,172,1,0
336,2313,2857,16756,444,0,1
352,2788,2941,17470,277,0,1
761,1907,3188,16818,171,0,1
466,2486,3310,18849,217,1,0
789,3041,2858,17033,410,0,1
757,2268,2888,18482,204,0,1
316,3047,3044,17735,283,0,1
567,2004,3518,17354,336,1,0
785,2242,3374,17171,323,0,1
365,3062,3408,19216,206,0,1
665,2130,3278,19938,118,1,0
405,2240,3113,19966,381,1,0
604,2562,3583,18095,444,0,0
784,1975,3360,19418,255,0,1
762,2270,3093,16923,381,0,1
322,2734,3177,17823,286,0,1
381,2260,3556,19487,274,0,1
444,2037,3142,16958,100,0,3
497,2086,3523,19959,59,1,0
321,2497,3532,19171,265,0,1
446,2141,3475,19622,113,1,0
594,2069,3416,19539,127,1,0
417,2850,3373,17375,362,1,0
301,2456,2997,18942,181,0,1
377,1981,3234,18937,275,0,1
616,2938,3124,18507,163,1,0
748,2309,3052,17911,146,0,1
354,2594,3154,18006,135,0,1
475,2355,2877,18073,236,0,2
767,2638,3108,17379,116,0,1
653,2696,3426,17829,331,1,0
478,2034,3336,17127,367,1,0
690,2867,3225,18963,76,1,0
392,2141,3591,17595,239,0,1
520,2099,3272,17783,71,1,0
720,3011,3458,16606,190,0,1
730,2434,3254,19067,383,0,1
788,2080,3408,19070,308,0,1
307,2146,2984,17794,304,0,1
733,2252,3000,18717,437,0,1
354,3000,3091,19014,211,0,1
420,2150,3015,18424,417,0,0
474,2703,3417,19759,170,1,0
532,2525,3204,17863,214,1,0
335,2033,3660,18939,325,0,1
476,2855,3463,18128,193,1,0
548,2327,3324,19753,158,1,0
674,2571,3612,17975,354,0,2
429,2554,3279,19047,401,0,0
414,2055,3345,16902,112,0,3
755,2270,3031,19202,444,0,1
656,2932,3654,20008,435,0,2
641,2661,3617,18427,155,0,2
454,2002,3356,16651,142,0,3
535,2857,3228,19804,378,1,0
656,3095,3104,16990,250,0,2
747,2833,3315,17935,323,0,1
700,1946,3291,17406,194,0,2
362,2175,2975,18596,196,0,1
609,2564,3426,19507,363,1,0
681,2845,3547,17268,130,1,0
334,2031,3226,17945,402,0,1
514,2936,3217,17757,373,1,0
416,2794,3265,17167,322,1,0
603,2122,3089,18349,352,1,0
472,2920,3371,17556,216,1,0
676,2681,3634,18604,127,0,2
737,2081,2939,16814,431,0,1
630,2420,3532,18613,147,1,0
646,1954,3263,17551,412,0,2
382,2200,2908,16787,182,0,1
789,3048,3316,19991,228,0,1
304,2910,3546,17828,411,0,1
747,2944,3635,19262,433,0,1
395,2400,3644,19195,35,0,1
303,2916,3273,16970,224,0,1
767,2154,2895,16735,218,0,1
441,2253,3573,17200,70,1,0
671,2074,3514,18020,76,1,0
582,2823,3429,17513,397,1,0
599,2818,3667,17954,118,0,2
566,3042,2915,16905,185,0,2
777,2486,3655,16518,150,0,1
301,2910,2985,17401,441,0,1
510,2829,3175,18568,428,0,0
517,3056,3331,19155,371,0,2
764,2265,3613,18286,339,0,1
503,2987,3517,16925,123,0,3
641,2390,3441,17887,141,1,0
725,2911,3365,18054,291,0,1
438,2267,3210,16569,134,0,3
710,2334,2943,19649,245,0,1
323,2518,3330,17879,428,0,1
798,2457,3075,19958,366,0,1
347,2615,3688,18592,139,0,1
397,2449,3221,16830,298,0,1
737,2623,3545,18854,370,0,1
552,2690,3052,18136,57,1,0
522,2807,3563,18761,300,1,0
418,2072,3522,17097,408,0,0
318,2751,3187,19495,221,0,1
325,2918,3637,18537,260,0,1
371,2134,3408,19594,269,0,1
774,1973,3595,16534,260,0,1
352,2721,3193,19242,389,0,1
771,2508,3448,18496,82,0,1
379,2116,2947,17228,308,0,1
568,2017,3439,16795,267,0,3
330,2154,3416,19595,127,0,1
591,2351,3210,19493,94,1,0
707,1926,3068,17522,359,0,1
499,2319,2962,19298,112,0,2
496,2863,3161,19799,237,1,0
401,3013,3286,19684,358,0,2
408,2451,3609,19647,248,0,2
754,2498,2875,17459,264,0,1
770,2693,3304,16829,250,0,1
413,2338,3261,18893,50,1,0
546,2436,2867,19066,266,0,2
402,3021,3101,19359,118,0,2
791,2437,3219,17169,314,0,1
788,2332,3450,19900,160,0,1
702,2089,3518,18697,399,0,1
618,2411,3509,17379,142,1,0
523,2584,2904,18654,346,0,2
340,2463,3430,18907,189,0,1
731,2183,3568,18303,314,0,1
437,2436,3362,19552,68,1,0
347,1982,3293,19505,358,0,1
527,2065,3070,19232,242,1,0
707,2019,3049,19462,198,0,1
395,2479,2924,19846,378,0,1
469,2646,3012,17088,315,1,0
387,2758,2983,19155,256,0,1
489,2935,3388,18903,376,1,0
729,2556,3150,19181,44,0,1
454,2257,3460,16950,57,0,3
417,1990,3656,18660,377,0,2
586,2651,3516,18457,59,1,0
772,2438,3142,17692,85,0,1
738,2024,3213,19183,188,0,1
571,2725,2982,16775,99,0,2
791,3100,3199,17073,318,0,1
501,2292,3590,18762,210,1,0
314,2591,2942,16547,407,0,1
769,2534,3268,18806,151,0,1
777,2909,3200,19758,350,0,1
495,3003,3334,18320,73,0,2
616,1927,3416,17308,69,0,2
477,2800,3006,18218,284,1,0
724,2028,3320,17060,219,0,1
385,2993,3073,16997,292,0,1
628,2016,2926,19036,287,0,2
534,2873,3069,18623,168,1,0
497,2792,3484,19652,444,0,0
471,2375,2879,20005,153,0,2
677,2116,3383,19529,421,0,0
698,1924,3453,16721,239,0,2
779,2202,3393,17039,294,0,1
446,2616,3426,18808,213,1,0
328,2103,2897,17146,167,0,1
743,3042,3367,16534,80,0,1
686,3075,3250,18696,249,0,2
515,2058,3172,17280,81,1,0
469,2619,2860,16770,181,0,2
400,2692,3390,18139,70,1,0
590,2944,3510,19096,312,1,0
468,2015,3691,18608,310,0,2
526,1996,3216,17718,204,0,2
480,2072,3189,16871,64,0,3
500,2357,3049,17680,386,1,0
698,1912,2860,17516,236,0,2
446,2872,2995,18157,250,0,2
589,2457,3520,18870,291,1,0
746,2446,2971,17281,434,0,1
672,2727,2862,16699,264,0,2
405,1999,3622,17598,221,0,2
637,2779,3392,16575,407,0,3
349,2578,3178,18443,120,0,1
789,3035,3496,17716,230,0,1
490,1960,3018,17621,43,0,2
410,2311,3061,17196,77,1,0
566,1931,3314,18250,223,0,2
689,2719,3208,18141,138,1,0
412,2167,3390,17882,214,1,0
762,2455,3271,18107,169,0,1
680,2952,3260,16979,267,0,3
438,2185,2897,19244,223,0,2
683,2551,3063,18168,36,1,0
545,2350,3558,16908,175,0,3
595,1927,2929,16579,202,0,2
346,2784,2895,18258,122,0,1
493,2637,3591,18665,383,1,0
635,2914,3289,18656,362,1,0
544,2827,3197,16842,285,0,3
761,2122,3675,19441,396,0,1
601,3081,3071,19711,347,0,2
306,2391,3689,17647,385,0,1
640,2011,3673,19959,192,0,2
611,2070,2904,18679,403,0,2
786,1995,3322,16801,180,0,1
582,2000,2947,17048,288,0,2
419,2333,3348,17679,403,0,0
376,1968,3574,16726,395,0,1
301,2349,3585,19135,37,0,1
420,3040,3552,18447,375,0,2
624,2547,3134,19567,59,1,0
653,2926,3135,19796,242,1,0
451,2745,3338,16896,229,0,3
518,1903,3481,17404,244,0,2
732,2593,2966,18831,59,0,1
533,2934,3055,17847,444,0,0
778,2574,3534,17919,392,0,1
533,2318,2982,17595,375,0,2
482,2285,3628,18705,197,0,2
521,2269,2951,17767,151,0,2
688,2490,3350,17984,311,1,0
316,2349,2854,19359,290,0,1
548,2498,3023,17876,437,0,0
592,2118,3350,17945,100,1,0
731,1973,3171,17559,277,0,1
598,2519,3486,19952,275,1,0
661,2791,3288,18426,250,1,0
603,2619,3035,19187,299,1,0
580,2536,3380,18284,326,1,0
363,2708,3682,18686,164,0,1
771,2858,3599,18319,306,0,1
571,2679,3360,16817,270,0,3
402,2327,3616,18392,210,0,2
689,2505,3175,19132,292,1,0
735,2725,3280,17985,147,0,1
371,2012,3043,18467,279,0,1
539,2550,3679,19903,64,0,2
534,2746,3005,19045,61,1,0
428,1984,3203,18530,430,0,2
795,3053,2896,17792,64,0,1
515,2789,3378,16699,290,0,3
350,2766,3403,18621,122,0,1
588,2624,3218,16782,78,0,3
378,2203,3419,19687,189,0,1
349,2255,3513,18593,323,0,1
412,2395,3551,19765,397,1,0
779,2316,3562,18550,146,0,1
526,2392,3329,17223,327,1,0
501,2705,3269,17722,183,1,0
660,2344,3432,16500,257,0,3
620,2596,3125,19320,374,1,0
316,2680,3692,17386,87,0,1
744,2626,3545,19149,341,0,1
400,1921,2929,19729,238,0,2
460,2798,3397,18034,228,1,0
753,2486,3513,16755,210,0,1
747,3091,3346,18463,203,0,1
477,2298,3578,18494,184,1,0
480,2055,3563,19869,346,1,0
539,2838,2967,18112,192,0,2
505,2394,3408,18953,238,1,0
357,2851,2916,18663,140,0,1
643,2311,3160,18256,303,1,0
658,2971,3551,19889,381,1,0
324,2694,3122,16933,425,0,1
576,2483,3250,17902,403,0,0
383,2742,3340,19665,238,0,1
466,2076,2908,19883,233,0,2
433,1923,3626,18851,283,0,2
521,2659,2950,17399,366,0,2
740,2617,3456,19319,41,0,1
326,2418,3211,18425,158,0,1
704,2199,3669,19457,209,0,1
696,2294,3452,19924,97,1,0
555,2614,3671,17764,364,0,2
465,2794,3198,17676,308,1,0
643,2907,3104,19702,443,0,0
771,2152,3500,18314,333,0,1
461,2259,3425,19613,323,1,0
362,2723,3209,16734,133,0,1
643,2054,3179,19348,169,1,0
736,2409,3136,18176,263,0,1
493,3081,3013,17633,264,0,2
670,2699,3392,17103,290,1,0
660,3081,3652,16721,363,0,2
545,3007,3283,17431,308,0,2
308,2085,3588,18755,366,0,1
736,2597,3163,17028,267,0,1
304,2717,3274,19793,191,0,1
627,1917,3068,17221,237,0,2
595,2680,2966,18679,55,0,2
489,2001,2940,19303,302,0,2
395,1931,3077,17603,301,0,1
776,2351,3057,18977,37,0,1
465,2457,2995,18779,444,0,2
601,2464,2907,18598,390,0,2
440,2491,3639,17319,357,0,2
422,2084,2970,17099,80,0,2
778,2050,3194,17945,363,0,1
657,2272,2984,16621,229,0,2
382,3055,3104,17839,366,0,1
376,2905,3021,19606,393,0,1
494,2266,3295,18442,332,1,0
391,2051,3341,17316,289,0,1
786,2755,3451,20000,243,0,1
389,2034,3633,19471,331,0,1
719,2379,2934,18157,147,0,1
651,2079,3498,19552,75,1,0
587,2893,3493,17081,151,1,0
616,2870,3681,19794,155,0,2
554,1997,3261,17841,408,0,2
525,2159,3463,17558,405,0,0
513,2895,3300,17021,57,1,0
579,2298,3066,18966,179,1,0
650,2506,3037,19919,413,0,0
454,2994,3659,16555,156,0,2
309,2421,3322,16677,244,0,1
413,2671,2914,17203,150,0,2
768,2213,2981,17965,89,0,1
358,2904,3082,19169,365,0,1
524,2404,2995,18538,235,0,2
771,2493,3316,17257,143,0,1
499,2688,2965,19748,196,0,2
548,1909,3316,17640,136,0,2
345,2168,3038,19872,370,0,1
762,2828,3664,18495,163,0,1
417,2153,3392,17883,140,1,0
672,2037,3108,19359,135,1,0
596,1953,3457,19918,66,0,2
692,2121,3140,18390,438,0,0
539,2821,3171,19524,34,1,0
484,2663,3072,19143,53,1,0
385,2735,2894,17962,157,0,1
583,2727,2955,19220,133,0,2
396,2160,3085,17566,288,0,1
319,2950,3108,16689,97,0,1
511,2080,3264,19786,339,1,0
675,2109,3648,17603,332,0,2
525,2807,3490,17333,288,1,0
515,2535,3056,18697,196,1,0
558,3059,3315,19363,445,0,2
357,2104,3436,19641,86,0,1
522,2159,3343,19527,253,1,0
766,2608,3592,16633,197,0,1
371,2535,3663,16757,419,0,1
712,2687,3086,18152,81,0,1
697,2822,3007,17834,39,1,0
605,2453,3149,18138,238,1,0
532,2798,3507,19260,159,1,0
728,2982,3007,16731,414,0,1
701,3033,3154,19239,77,0,1
744,2948,3661,19755,413,0,1
465,1928,3243,16834,80,0,2
361,2227,3109,19764,137,0,1
490,1931,3439,17611,426,0,2
715,2276,3269,17227,171,0,1
400,2977,3066,19839,253,1,0
458,2340,3030,20006,349,0,3
422,2688,2928,17556,338,0,2
424,2344,3269,16620,318,0,3
613,2531,3329,19346,119,1,0
780,2984,3263,16688,326,0,1
672,2048,3626,17848,168,0,2
318,1905,2920,18489,428,0,1
619,2052,3397,17572,360,1,0
499,2137,3550,18868,348,1,0
535,2970,3456,19990,397,1,0
659,2060,3324,17401,361,1,0
755,2843,3251,17540,340,0,1
501,2233,3684,17083,384,0,2
322,3090,3047,17681,189,0,1
767,2520,3641,17204,196,0,1
364,2420,3034,17976,379,0,1
427,1937,3286,19939,404,0,2
353,2788,3018,16667,309,0,1
790,2699,3444,16755,83,0,1
712,2915,3483,18288,404,0,1
324,2359,3282,19160,123,0,1
431,2535,2948,16816,283,0,2
370,2208,2949,18421,211,0,1
373,2511,3646,19348,91,0,1
419,2604,3487,18676,352,1,0
643,2629,3280,18850,68,1,0
745,2856,3118,19095,322,0,1
435,2581,3437,17117,395,1,0
309,2046,2903,18527,141,0,1
552,3038,3347,18440,84,0,2
622,2992,3108,17205,126,1,0
567,2379,3227,17424,257,1,0
348,2379,3386,19571,191,0,1
775,2259,3365,16674,142,0,1
343,2819,3468,17676,388,0,1
619,2471,3482,18922,285,1,0
434,1937,2871,16649,179,0,2
341,3072,3437,18883,53,0,1
778,2777,3152,19814,243,0,1
691,3018,3533,17455,163,0,2
483,2218,3290,18150,224,1,0
478,2349,3353,18815,357,1,0
498,2840,3437,17259,369,1,0
775,3081,3595,16525,168,0,1
427,2511,3277,17949,32,1,0
658,2221,2938,17368,331,0,2
320,2313,3065,19807,111,0,1
351,2251,3410,17779,417,0,1
369,2745,2907,18503,191,0,1
469,2373,2956,17433,320,0,2
538,2589,3510,19505,396,1,0
330,2321,3557,17288,81,0,1
483,2939,3412,17248,149,1,0
355,2155,2923,19891,102,0,1
446,2337,3152,17914,382,1,0
644,1909,2961,17520,434,0,2
781,1940,3482,17369,43,0,1
559,2101,2996,17382,402,0,2
662,2021,3687,17804,177,0,2
366,2476,2959,18905,239,0,1
706,2360,3273,17687,414,0,1
439,2021,3008,19067,140,1,0
745,2071,3062,19106,126,0,1
711,2095,3086,18329,225,0,1
470,2535,3423,18048,334,1,0
304,2843,3237,17163,346,0,1
613,2933,3105,19257,391,1,0
510,2128,3281,17466,198,1,0
564,2436,3579,16655,155,0,3
363,2236,3265,17514,447,0,1
326,2264,3076,19721,432,0,1
456,2434,3563,18436,211,1,0
572,1995,3606,19389,345,0,2
488,2612,3373,18014,58,1,0
344,2239,3193,16572,330,0,1
670,1908,3105,18000,389,0,2
439,1983,3051,19370,291,0,2
407,2190,3126,19706,270,1,0
744,2047,3585,16637,233,0,1
714,2961,3450,18962,435,0,1
641,2495,3006,17548,366,1,0
642,2324,3540,18846,450,0,0
426,2835,3157,18149,223,1,0
717,2494,3647,17060,300,0,1
485,2736,3212,18268,143,1,0
543,2008,3037,19473,292,1,0
581,2005,3042,17621,131,1,0
472,2790,3324,19062,62,1,0
713,2333,2971,18902,338,0,1
424,2678,3478,19318,316,1,0
619,2474,3074,19092,114,1,0
680,2181,3046,18503,437,0,0
793,2963,3506,19301,195,0,1
673,2570,3473,19819,118,1,0
679,2402,3359,18613,409,0,0
390,2169,3023,17389,195,0,1
768,2736,3396,19358,102,0,1
537,2742,3613,17796,363,0,2
730,2642,3151,18590,80,0,1
502,2153,3540,18473,115,1,0
582,2215,3519,19047,119,1,0
307,2659,3287,16908,445,0,1
311,3092,3062,17993,258,0,1
384,2402,2961,18731,393,0,1
458,2692,2927,18501,158,0,2
646,2862,3269,18911,30,1,0
674,2960,2937,19141,125,0,2
735,2552,3635,18464,318,0,1
504,2674,3014,19499,292,1,0
783,2782,3100,19450,387,0,1
358,2097,3666,16851,168,0,1
752,2160,3017,19149,163,0,1
394,2379,3015,16930,353,0,1
398,2503,3072,17480,304,0,1
329,2408,3169,18224,205,0,1
517,2919,3088,18440,62,1,0
670,2416,3010,18157,225,1,0
583,2035,2958,19887,396,0,2
706,2368,3673,19663,66,0,1
662,1974,3281,17834,126,0,2
504,2827,2996,17447,353,0,2
352,1942,2886,17056,416,0,1
446,2852,3124,17468,195,1,0
507,2666,3487,18511,414,0,0
380,1986,3487,16962,232,0,1
482,2871,3229,18819,204,1,0
633,2787,3012,18233,300,1,0
587,2872,3576,19115,408,0,0
430,2053,2897,18874,289,0,2
654,2704,3100,18983,343,1,0
554,2002,3392,19460,43,1,0
579,2624,3288,18744,192,1,0
309,2513,3591,19648,234,0,1
721,2370,3445,18300,167,0,1
713,2682,2876,18369,367,0,1
628,1904,3121,19026,324,0,2
590,2934,3593,18924,182,1,0
490,2714,3023,18611,361,1,0
560,2739,3493,17017,183,1,0
638,2772,3359,17539,171,1,0
463,1936,2975,19640,94,0,2
797,2976,3362,18033,361,0,1
637,3010,3475,18342,239,0,2
599,1939,3504,16725,235,0,2
565,1994,3606,19436,131,0,2
503,2670,3148,18626,87,1,0
708,2409,3656,19900,180,0,1
545,2808,2862,17573,332,0,2
780,2649,3620,19465,267,0,1
770,2081,3384,18475,298,0,1
642,2253,3483,18098,154,1,0
458,2287,3020,18455,242,1,0
547,2696,2965,16912,410,0,2
765,2397,3031,19697,414,0,1
717,2548,3219,16912,167,0,1
702,2668,2916,16701,214,0,1
753,2165,3187,19717,365,0,1
497,2974,3025,18440,359,1,0
411,2522,3540,18528,403,0,0
320,2466,3513,19057,122,0,1
644,2707,2879,16657,165,0,2
748,2899,3120,17323,245,0,1
572,2971,3043,19413,247,1,0
304,2877,3146,17007,389,0,1
505,2649,3604,18003,444,0,2
